URL,Name,data_provided_by,owner,Publishing Department,currentVersion,Frequency,source_link,supportedQueryFormats,fields,copyrightText,Application,definitionExpression,supportsPagination,canScaleSymbols,Source,supportsDistinct,hasLabels,supportsReturningQueryExtent,canModifyLayer,allowOthersToQuery,supportsStatistics,maxRecordCount,supportsTrueCurve,supportsOrderBy,owner_uid,supportsAdvancedQueries,supportsQueryWithDistance,useStandardizedQueries,hasM,isUnique,Department,isAscending,Contact Email,provenance,Last Update,Endpoint,Public Access Level,Geographic Coverage,Unique Identifier,Homepage,Publisher,capabilities,Theme,Issued,published_version_name,Contact Name,visits,parent_uid,effectiveMinScale,publication_stage,supportsDatumTransformation,maxScale,derived_view,description,htmlPopupType,published_version_uid,domain,geometryType,hasAttachments,public,contactemail,creation_date,license,api_endpoint,defaultVisibility,id,Spatial Reference wkid,displayField,last_update_date_data,downloads,keywords,category,minScale,type,u_id
https://data.seattle.gov/d/kzv8-gdtm,Untitled Visualization - Based on City of Seattle Wage Data,Seattle Department of Human Resources,JaySinKay,,,Annual,,,,,,,,,,,,,,,,,,,65ct-afpd,,,,,,Human Resources,,,community,,,,,,,,,,,,,17,,,published,,,true,,,,data.seattle.gov,,,true,,2018-05-29T00:05Z,Public Domain,https://data.seattle.gov/resource/kzv8-gdtm.json,,,,,2018-07-27T20:07Z,1,,City Business,,table,kzv8-gdtm
https://data.seattle.gov/d/m4eq-ns9n,Zoning (Generalized),,MAP_GIS,,,,,,,,,,,,,,,,,,,,,,meq4-irdj,,,,,,,,mailto:mapgis.mapgis@seattle.gov,official,2018-12-20T21:30:11.000Z,https://gisdata.seattle.gov/server/rest/services/COS/COS_PlanningAndLandUse/MapServer/3,public,"-122.4567,47.4884,-122.2201,47.7429",http://data-seattlecitygis.opendata.arcgis.com/datasets/a85e74dac41d43cab5a8b840558c4d77_3,http://data-seattlecitygis.opendata.arcgis.com/datasets/a85e74dac41d43cab5a8b840558c4d77_3,City of Seattle GIS Program,,geospatial,2012-12-13T18:01:32.000Z,,John Edwards,29,,,published,,,false,"<div>A polygon feature class showing zoning areas. It also provides information on the type of zoning such as downtown, major institutions, manufacturing/industrial, multifamily, neighborhood/commercial, residential/commercial, and single family.</div><div>Contain zoning data from DPD.ZONING, symbolized on the value CLASS_DESC.<br /></div>",,,data.seattle.gov,,,true,,2019-01-14T20:15Z,https://hub.arcgis.com/api/v2/datasets/a85e74dac41d43cab5a8b840558c4d77_3/license,https://data.seattle.gov/resource/m4eq-ns9n.json,,,,,2019-01-14T20:15Z,0,"boundaries,cosgis,commercial,downtown,generalized,industrial,institutions,land use,manufacturing,neighborhood,planning,property,residential,seattle,seattlecitygis,wa,zoning",,,href,m4eq-ns9n
https://data.seattle.gov/d/m435-2n4z,Univ. Dist.,Seattle Department of Constructions and Inspections,Seattle Department of Construction and Inspections,,,As needed,http://www.seattle.gov/sdci/,,,,,,,,,,,,,,,,,,fnps-hynr,,,,,,,,,community,,,,,,,,,,,,,86,,,published,,,true,A list of known unreinforced masonry buildings in the Seattle city limits.,,,data.seattle.gov,,,true,,2017-08-28T04:47Z,Public Domain,https://data.seattle.gov/resource/m435-2n4z.json,,,,,2018-12-18T18:04Z,33,"unreinforced masonry buildings,urm,building,earthquake",Permitting,,filter,m435-2n4z
https://data.seattle.gov/d/m5jk-snbr,Street Use Permits - All Mobility Impacts,SDOT,MAP_GIS,,,,,,,,,,,,,,,,,,,,,,meq4-irdj,,,,,,,,mailto:mapgis.mapgis@seattle.gov,official,2019-03-05T23:32:45.764Z,https://gisdata.seattle.gov/server/rest/services/SDOT/SDOT_StreetUse_V2/MapServer/18,public,"-122.4326,47.4937,-122.2363,47.7355",http://data-seattlecitygis.opendata.arcgis.com/datasets/280098a7e92441068d367de199e6a163_18,http://data-seattlecitygis.opendata.arcgis.com/datasets/280098a7e92441068d367de199e6a163_18,City of Seattle GIS Program,,geospatial,2018-05-30T14:32:13.000Z,,John Edwards,16,,,published,,,false,"Permits issued that could impact mobility in the right of way. Includes all types of permits - Major, Term, Renew and OTC. Only includes those permits that impacted the ROW in the last 15 days or in the next 30 days.  <br /><br />| Attribute Information: <a href=""https://www.seattle.gov/Documents/Departments/SDOT/GIS/Street_Use_Permits_AMI_OD.pdf"" target=""_blank"">
https://www.seattle.gov/Documents/Departments/SDOT/GIS/Street_Use_Permits_AMI_OD.pdf</a> <br /><br />| Update Cycle: Nightly <br />| Contact Email: <a href=""mailto:DOT_IT_GIS@seattle.gov"" target=""_blank"">DOT_IT_GIS@seattle.gov</a> <br /><br />  ---  <br />Common SDOT queries of street use permits and data downloads   <br />| <a href=""https://data-seattlecitygis.opendata.arcgis.com/datasets/street-use-permits-all-mobility-impacts/data?where=STRT_CLOSED_FLAG%20%3D%20%27Y%27"" target=""_blank"">Street Closed</a>: <br />STRT_CLOSED_FLAG = 'Y' <br /><br />| <a href=""https://data-seattlecitygis.opendata.arcgis.com/datasets/street-use-permits-all-mobility-impacts/data?where=STRT_PART_CLOSED_FLAG%20%3D%20%27Y%27"" target=""_blank"">Street Blocked</a>: <br />
STRT_PART_CLOSED_FLAG = 'Y'<br /><br />
| <a href=""https://data-seattlecitygis.opendata.arcgis.com/datasets/street-use-permits-all-mobility-impacts/data?where=PRKLN_CLOSED_FLAG%20%3D%20%27Y%27"" target=""_blank"">Parking Lane Closed</a>: 
<br />PRKLN_CLOSED_FLAG = 'Y' <br /><br />| <a href=""https://data-seattlecitygis.opendata.arcgis.com/datasets/street-use-permits-all-mobility-impacts/data?where=SDWLK_CLOSED_FLAG%20%3D%20%27Y%27"" target=""_blank"">Sidewalk Closed</a>: <br />
SDWLK_CLOSED_FLAG = 'Y'<br /><br />| <a href=""https://data-seattlecitygis.opendata.arcgis.com/datasets/street-use-permits-all-mobility-impacts/data?where=SDWLK_PART_CLOSED_FLAG%20%3D%20%27Y%27"" target=""_blank"">Sidewalk Blocked</a>: 
<br />SDWLK_PART_CLOSED_FLAG = 'Y' <br /><br />| <a href=""https://data-seattlecitygis.opendata.arcgis.com/datasets/street-use-permits-all-mobility-impacts/data?where=BIKE_LANE_CLOSED_FLAG%20%3D%20%27Y%27"" target=""_bla...",,,data.seattle.gov,,,true,,2018-11-20T20:22Z,https://hub.arcgis.com/api/v2/datasets/280098a7e92441068d367de199e6a163_18/license,https://data.seattle.gov/resource/m5jk-snbr.json,,,,,2018-11-20T20:22Z,0,"018,bike lane closed,blocked,closed,gis,lane closed,mobility,permit,renew,sdot,seattle,street closed,street use,transportation,wa",Transportation,,href,m5jk-snbr
https://data.seattle.gov/d/m7pa-jz6b,City of Seattle official Twitter accounts statistics,Seattle Information Technology,"Eckstine, Nate",,,monthly,http://www.seattle.gov/,,,,,,,,,,,,,,,,,,seg8-ihrf,,,,,,,,,official,,,,,,,,,,,,,361,,,published,,,false,"This dataset contains statistics on the usage patterns of the official City of Seattle Twitter accounts, as well their outreach impact.  Jun 2016 - Jan 2017",,,data.seattle.gov,,,true,open.data@seattle.gov,2017-01-05T23:57Z,Public Domain,https://data.seattle.gov/resource/m7pa-jz6b.json,,,,,2017-02-22T23:48Z,1588,"twitter,statistics,followers,nre",City Business,,dataset,m7pa-jz6b
https://data.seattle.gov/d/makk-9r56,Open Budget Application - 2017-2018 Capital Budget,Budget Office,"Kirk, Daniel",,,Annually,,,,,,,,,,,,,,,,,,,wmx8-e5p7,,,,,,,,,official,,,,,,,,,,,,,228,,,published,,,false,,,,data.seattle.gov,,,true,,2016-08-11T20:48Z,,https://data.seattle.gov/resource/makk-9r56.json,,,,,2016-09-27T19:46Z,996,,Finance,,dataset,makk-9r56
https://data.seattle.gov/d/mati-fqsc,SFD Type Codes & Standard Response,Seattle Fire Department,"Ward, Evan L",,,Other,http://www.seattle.gov/fire,,,,,,,,,,,,,,,,,,w8f2-69ad,,,,,,,,,official,,,,,,,,,,,,,1949,,,published,,,false,Brief Description of Standard SFD Responses by Type Code,,,data.seattle.gov,,,true,evan.ward@seattle.gov,2017-06-28T23:05Z,,https://data.seattle.gov/resource/mati-fqsc.json,,,,,2017-06-28T23:05Z,606,"type code,fire,response,911,fire department,dispatch",Public Safety,,dataset,mati-fqsc
https://data.seattle.gov/d/mcis-3mge,blergh,Seattle Police Department,whiterabt,,,Daily,http://www.seattle.gov/police/,,,,,,,,,,,,,,,,,,jdfv-ngji,,,,,,Seattle Police Department,,,community,,,,,,,,,,,,,58,,,published,,,true,"This data represents crime reported to the Seattle Police Department (SPD). Each row contains the record of a unique event where at least one criminal offense was reported by a member of the community or detected by an officer in the field. This data is the same data used in meetings such as SeaStat (https://www.seattle.gov/police/information-and-data/seastat) for strategic planning, accountability and performance management.  

These data contain offenses and offense categorization coded to simulate the standard reported to the FBI under the National Incident Based Reporting System (NIBRS) and used to generate Uniform Crime Report (UCR) summary statistics. As these records evolve, daily and are continually refreshed, they will not match official UCR statistics. They represent a more accurate state of the record. 

Previous versions of this data set have withheld approximately 40% of crimes. This updated process includes all records of crime reports logged in the Departments Records Management System (RMS) since 2008, which are tracked as part of the SeaStat process. In an effort to safeguard the privacy of our community, offense reports will only be located to the “beat” level. Location specific coordinates will no longer be provided. 

Beats are the most granular unit of management used for patrol deployment. To learn more about patrol deployment, please visit: https://www.seattle.gov/police/about-us/about-policing/precinct-and-patrol-boundaries. In addition to the Departments patrol deployment areas, these data contain the “Neighborhood” where the crime occurred, if available. This coding is used to align crime data with the Micro Community Policing Plan (MCPP). For more information see: https://www.seattle.gov/police/community-policing/about-mcpp. 

As with any data, certain condition and qualifications apply:
1)	These data are refreshed, daily and represent the most accurate, evolved state of the record. 

2)	Due to quality control processes, these data will lag between 2 and 6 weeks. Most changes...",,,data.seattle.gov,,,true,,2018-11-12T09:23Z,Public Domain,https://data.seattle.gov/resource/mcis-3mge.json,,,,,2019-03-13T09:07Z,2,"crime,seastat,police,police reports,mcpp",Public Safety,,filter,mcis-3mge
https://data.seattle.gov/d/q89f-67gf,Completed Table,Department of Finance and Administrative Services,Seattle IT,,,monthly,,,,,,,,,,,,,,,,,,,fqtv-q6su,,,,,,,,,official,,,,,,,,,,,,,179,ihj6-wg8s,,published,,,true,"Real Estate Services
Finance & Administrative Services Department",,,data.seattle.gov,,,true,julie.tobin@seattle.gov,2018-07-25T18:33Z,Public Domain,https://data.seattle.gov/resource/q89f-67gf.json,,,,,2018-08-08T22:41Z,20,,Finance,,filter,q89f-67gf
https://data.seattle.gov/d/mf6g-xaaw,Street Design Concept Plans,SDOT,SDOT GIS,,,,,,,,,,,,,,,,,,,,,,geh9-fb2x,,,,,,,,mailto:mapgis.mapgis@seattle.gov,official,2019-03-06T00:03:16.962Z,https://gisdata.seattle.gov/server/rest/services/SDOT/SDOT_Street_Design_Concept_Plans/MapServer/1,public,"-122.4754,47.4814,-122.2008,47.7582",http://data-seattlecitygis.opendata.arcgis.com/datasets/1ef38f01ab57405fa346139c0a396a70_1,http://data-seattlecitygis.opendata.arcgis.com/datasets/1ef38f01ab57405fa346139c0a396a70_1,City of Seattle GIS Program,,geospatial,2018-06-26T23:06:11.000Z,,John Edwards,17,,,published,,,false,"Displays the location of the Street Design Concept Plans in Seattle along with a link to a pdf document that outlines information about the plan.  <br /><br />| Attribute Information: <a href=""https://www.seattle.gov/Documents/Departments/SDOT/GIS/Street_Design_Concept_Plans_OD.pdf"" target=""_blank"">
https://www.seattle.gov/Documents/Departments/SDOT/GIS/Street_Design_Concept_Plans_OD.pdf</a> <br /><br />| Website: 
<a href=""https://www.seattle.gov/transportation/projects-and-programs/programs/urban-design-program/street-design-concept-plans"" target=""_blank"">https://www.seattle.gov/transportation/projects-and-programs/programs/urban-design-program/street-design-concept-plans</a> <br />| Update Cycle: As Needed <br />| Contact Email: <a href=""mailto:DOT_IT_GIS@seattle.gov"" target=""_blank"">DOT_IT_GIS@seattle.gov</a>",,,data.seattle.gov,,,true,,2018-11-13T22:38Z,https://hub.arcgis.com/api/v2/datasets/1ef38f01ab57405fa346139c0a396a70_1/license,https://data.seattle.gov/resource/mf6g-xaaw.json,,,,,2018-11-13T22:38Z,0,"018,dpd,gis,sdot,seattle,street design concept plans,transportation,wa",Transportation,,href,mf6g-xaaw
https://data.seattle.gov/d/mdbt-9ykn,Fremont Bridge Bicycle Counts by Month,Seattle Department of Transportation,Department of Transportation,,,as data is available,,,,,,,,,,,,,,,,,,,i58s-a5xn,,,,,,,,,community,,,,,,,,,,,,,1617,,,published,,,true,"The Fremont Bridge Bicycle Counter records the number of bikes that cross the bridge using the pedestrian/bicycle pathways. Inductive loops on the east and west pathways count the passing of bicycles regardless of travel direction. The data consists of a date/time field: Date, east pathway count field: Fremont Bridge NB,  and west pathway count field: Fremont Bridge SB. The count fields represent the total bicycles detected during the specified one hour period. Direction of travel is not specified, but in general most traffic in the Fremont Bridge NB field is travelling northbound and most traffic in the Fremont Bridge SB field is travelling southbound.",,,data.seattle.gov,,,true,,2016-12-02T19:22Z,Public Domain,https://data.seattle.gov/resource/mdbt-9ykn.json,,,,,2019-03-04T22:43Z,442,"bicycle,traffic,fremont,seattle,counts,bike counts,bike",Transportation,,chart,mdbt-9ykn
https://data.seattle.gov/d/mg5r-efcm,SPD Officer Involved Shooting (OIS) Data,Seattle Police Department,"7861 Atherley, Loren T",,,Quarterly,http://www.seattle.gov/police,,,,,,,,,,,,,,,,,,gj9e-qvnd,,,,,,,,,official,,,,,,,,,,,,,3383,,,published,,,false,Records of Officer Involved Shootings (OIS) from 2005 to the present. Dataset does not contain records from active investigations.,,,data.seattle.gov,,,true,,2017-01-31T01:51Z,Public Domain,https://data.seattle.gov/resource/mg5r-efcm.json,,,,,2017-07-21T22:39Z,1311,"ois,officer involved shooting,use of force,police",Public Safety,,dataset,mg5r-efcm
https://data.seattle.gov/d/mif6-devy,2009 Traffic Flow Counts,SDOT,MAP_GIS,,,,,,,,,,,,,,,,,,,,,,meq4-irdj,,,,,,,,mailto:mapgis.mapgis@seattle.gov,official,2019-03-05T23:35:49.167Z,https://gisdata.seattle.gov/server/rest/services/SDOT/SDOT_Traffic_Volume/MapServer/2,public,"-122.4754,47.4814,-122.2008,47.7582",http://data-seattlecitygis.opendata.arcgis.com/datasets/27af9a2485c5442bb061fa7e881d7022_2,http://data-seattlecitygis.opendata.arcgis.com/datasets/27af9a2485c5442bb061fa7e881d7022_2,City of Seattle GIS Program,,geospatial,2018-04-02T20:49:19.000Z,,John Edwards,21,,,published,,,false,"This contains data maintained by SDOT that is related to the study of traffic patterns in the city.  The volumes in the data represent the Average Annual Weekday Traffic (AAWDT) (5-day, 24-hour) for that section of roadway.  <br /><br />| Attribute Information: <a href=""https://www.seattle.gov/Documents/Departments/SDOT/GIS/2009_Traffic_Flow_Counts_OD.pdf"" target=""_blank"">https://www.seattle.gov/Documents/Departments/SDOT/GIS/2009_Traffic_Flow_Counts_OD.pdf</a> <br /><br />| Update Cycle: As Needed <br />| Contact Email: <a href=""mailto:DOT_IT_GIS@seattle.gov"" target=""_blank"">DOT_IT_GIS@seattle.gov</a>",,,data.seattle.gov,,,true,,2018-11-20T20:22Z,https://hub.arcgis.com/api/v2/datasets/27af9a2485c5442bb061fa7e881d7022_2/license,https://data.seattle.gov/resource/mif6-devy.json,,,,,2018-11-20T20:22Z,0,"018,2009,counts,flow,gis,sdot,seattle,traffic,transportation,volume,wa",Transportation,,href,mif6-devy
https://data.seattle.gov/d/mk4j-dj86,Traffic Beacons,SDOT,MAP_GIS,,,,,,,,,,,,,,,,,,,,,,meq4-irdj,,,,,,,,mailto:mapgis.mapgis@seattle.gov,official,2019-01-23T18:00:41.000Z,https://gisdata.seattle.gov/server/rest/services/SDOT/SDOT_Assets/MapServer/0,public,"-122.4754,47.4814,-122.2008,47.7582",http://data-seattlecitygis.opendata.arcgis.com/datasets/d6c8c39a7f854a80a24a1c5e8ac294bd_0,http://data-seattlecitygis.opendata.arcgis.com/datasets/d6c8c39a7f854a80a24a1c5e8ac294bd_0,City of Seattle GIS Program,,geospatial,2017-09-18T20:49:16.000Z,,John Edwards,8,,,published,,,false,"<div>To show the location of the beacons through out the city.  A beacon is a warning device to draw a vehicle operator’s attention to an associated message that is important to the safe operation of the vehicle on a specific stretch of roadway.  <br /><br />| Attribute Information: <a href=""https://www.seattle.gov/Documents/Departments/SDOT/GIS/Traffic_Beacons_OD.pdf"" target=""_blank"">
https://www.seattle.gov/Documents/Departments/SDOT/GIS/Traffic_Beacons_OD.pdf</a> <br /><br />| Data Confidence: Medium <br />| Data Confidence Source: <a href=""http://www.seattle.gov/Documents/Departments/SDOT/About/SDOT2015SCReportFinal12-7-2015.pdf"" target=""_blank"">2015 SDOT Asset Management, Status and Condition Report</a> <br /><br />| Data Update Cycle: Weekly <br />| Contact Email: <a href=""mailto:DOT_IT_GIS@seattle.gov"" target=""_blank"">DOT_IT_GIS@seattle.gov</a>  <br /><br />(Common SDOT queries of traffic beacons and data download) <br />| <a href=""https://data-seattlecitygis.opendata.arcgis.com/datasets/traffic-beacons/data?where=CATEGORY%20%3D%20%27BCN-SCHL%27"" target=""_blank"">School Beacons:</a>  <br />CATEGORY = 'BCN-SCHL'   <br /><br />| <a href=""https://data-seattlecitygis.opendata.arcgis.com/datasets/traffic-beacons/data?where=CATEGORY%20%3D%20%27BCN-XWK%27"" target=""_blank"">Crosswalk Beacons:</a>  <br />CATEGORY = 'BCN-XWK'</div>",,,data.seattle.gov,,,true,,2018-11-20T20:22Z,https://hub.arcgis.com/api/v2/datasets/d6c8c39a7f854a80a24a1c5e8ac294bd_0/license,https://data.seattle.gov/resource/mk4j-dj86.json,,,,,2018-11-20T20:22Z,0,"018,beacons,crosswalk beacon,gis,regulatory beacon,sdot,school beacon,schools,seattle,traffic,transportation,wa,warning beacon",Transportation,,href,mk4j-dj86
https://data.seattle.gov/d/mmqu-77bv,Fire Stations,,MAP_GIS,,,,,,,,,,,,,,,,,,,,,,meq4-irdj,,,,,,,,mailto:mapgis.mapgis@seattle.gov,official,2019-03-06T00:27:21.140Z,https://gisdata.seattle.gov/server/rest/services/COS/COS_Public_Facilities_and_Safety/MapServer/4,public,"-122.403,47.5142,-122.2687,47.7241",http://data-seattlecitygis.opendata.arcgis.com/datasets/0e854f6ec071451e9b720c3a9ca8e477_4,http://data-seattlecitygis.opendata.arcgis.com/datasets/0e854f6ec071451e9b720c3a9ca8e477_4,City of Seattle GIS Program,,geospatial,2018-12-04T22:15:36.000Z,,John Edwards,26,,,published,,,false,Fire stations located throughout the city. Also includes the location of Harborview Medical Center.,,,data.seattle.gov,,,true,,2018-12-04T22:41Z,https://hub.arcgis.com/api/v2/datasets/0e854f6ec071451e9b720c3a9ca8e477_4/license,https://data.seattle.gov/resource/mmqu-77bv.json,,,,,2018-12-04T22:41Z,0,"fire,fire stations,public safety,seattle fire department",Land Base,,href,mmqu-77bv
https://data.seattle.gov/d/mr5e-8p7j,Monthly Energy Conservation from Completed Projects,Seattle City Light,Nathan Hominiuk,,,To Be Determined,,,,,,,,,,,,,,,,,,,86y9-6hva,,,,,,,,,official,,,,,,,,,,,,,65,,,published,,,false,Energy Efficiency/ Conservation - monthly energy savings achieved measured in average MegaWatts (aMW).  It represents the total kWh savings for residential and commercial customers from completed projects translated into aMW.,,,data.seattle.gov,,,true,,2017-12-14T20:43Z,,https://data.seattle.gov/resource/mr5e-8p7j.json,,,,,2017-12-14T20:43Z,457,,,,dataset,mr5e-8p7j
https://data.seattle.gov/d/mray-4qnh,Ocean 1-2,Seattle Police Department,splindsay,,,Daily,http://www.seattle.gov/police/,,,,,,,,,,,,,,,,,,r866-xwqk,,,,,,Seattle Police Department,,,community,,,,,,,,,,,,,164,,,published,,,true,"This data represents police response activity. Each row is a record of a Call for Service (CfS) logged with the Seattle Police Department (SPD) Communications Center. Calls originated from the community and range from in progress or active emergencies to requests for problem solving. Additionally, officers will log calls from their observations of the field. 

Previous versions of this data set have withheld approximately 40% of calls. This updated process will release more than 95% of all calls but we will no longer provide latitude and longitude specific location data. In an effort to safeguard the privacy of our community, calls will only be located to the “beat” level. Beats are the most granular unit of management used for patrol deployment. To learn more about patrol deployment, please visit: https://www.seattle.gov/police/about-us/about-policing/precinct-and-patrol-boundaries.

As with any data, certain conditions and qualifications apply:

1)	These data are queried from the Data Analytics Platform (DAP), and updated incrementally on a daily basis. A full refresh will occur twice a year and is intended to reconcile minor changes.

2)	This data set only contains records of police response. If a call is queued in the system but cleared before an officer can respond, it will not be included. 

3)	These data contain administrative call types. Use the “Initial” and “Final” call type to identify the calls you wish to include in your analysis. 

We invite you to engage these data, ask questions and explore.",,,data.seattle.gov,,,true,,2018-10-01T23:07Z,Public Domain,https://data.seattle.gov/resource/mray-4qnh.json,,,,,2019-03-13T06:28Z,12,"911,calls for service,police",Public Safety,,filter,mray-4qnh
https://data.seattle.gov/d/mzxi-c7x6,Demolition Permits,Seattle Department of Constructions and Inspections,"Moser, Randall",,,Daily,http://www.seattle.gov/sdci,,,,,,,,,,,,,,,,,,psfq-zgs7,,,,,,Construction and Inspections,,,official,,,,,,,,,,,,,312,76t5-zqzr,,published,,,true,All demolition permits issued or in progress within the city of Seattle.,,,data.seattle.gov,,,true,,2018-05-17T23:56Z,Public Domain,https://data.seattle.gov/resource/mzxi-c7x6.json,,,,,2019-03-13T14:35Z,45,"building permits,construction permits,building applications,permit applications,sdci,seattle department of construction and inspections",Permitting,,filter,mzxi-c7x6
https://data.seattle.gov/d/n2cr-upg3,2016 Adopted Budget Attachment A,Budget Office,Seattle IT,,,One Time,http://www.seattle.gov,,,,,,,,,,,,,,,,,,pfbu-yuv5,,,,,,,,,official,,,,,,,,,,,,,93,,,published,,,false,2016 Adopted Budget Attachment A,,,data.seattle.gov,,,true,,2016-08-04T20:52Z,Public Domain,https://data.seattle.gov/resource/n2cr-upg3.json,,,,,2016-08-04T20:52Z,695,2016 adopted budget attachment,Finance,,dataset,n2cr-upg3
https://data.seattle.gov/d/n3uv-mw4j,Performance Ranges by Building Type 2017,Office of Sustainability and Environment,"Sullivan, Terry",,,Annually,http://www.seattle.gov/energybenchmarking,,,,,,,,,,,,,,,,,,9yyf-ecsx,,,,,,,,,official,,,,,,,,,,,,,92,,,published,,,false,"Summary energy and building characteristics by building type for non-residential and multifamily buildings 20,000 square feet or greater that benchmark energy data with the City of Seattle. This dataset summarizes information from the full 2017 Building Energy Benchmarking dataset but exludes likely or known errors.",,,data.seattle.gov,,,true,energybenchmarking@seattle.gov,2018-11-19T19:51Z,,https://data.seattle.gov/resource/n3uv-mw4j.json,,,,,2018-11-19T19:56Z,34,"energy star score,eui,benchmarking,building performance,buildings,multifamily,commercial buildings",,,dataset,n3uv-mw4j
https://data.seattle.gov/d/n58k-cykw,Zip Codes,King County,MAP_GIS,,,,,,,,,,,,,,,,,,,,,,meq4-irdj,,,,,,,,mailto:mapgis.mapgis@seattle.gov,official,2018-12-20T21:24:46.000Z,https://gisdata.seattle.gov/server/rest/services/COS/Seattle_City_Limits/MapServer/2,public,"-123.0381,46.7284,-120.9074,48.2992",http://data-seattlecitygis.opendata.arcgis.com/datasets/83fc2e72903343aabff6de8cb445b81c_2,http://data-seattlecitygis.opendata.arcgis.com/datasets/83fc2e72903343aabff6de8cb445b81c_2,City of Seattle GIS Program,,geospatial,2012-07-02T22:02:43.000Z,,John Edwards,57,,,published,,,false,"<div><div>A polygon feature class displaying countywide zip code boundaries.</div><div></div><div>Zip code data supplied by King County, updated quarterly.<br /></div></div>",,,data.seattle.gov,,,true,,2018-12-19T19:46Z,Public Domain,https://data.seattle.gov/resource/n58k-cykw.json,,,,,2018-12-19T19:46Z,0,"boundaries,cosgis,king county,political,seattle,seattlecitygis,wa,wm_zip_codes,zip,zip code",Land Base,,href,n58k-cykw
https://data.seattle.gov/d/n67b-8xtg,"All datasets published before January 1, 2017",Socrata,"Faber, Candace",Other,,,,,,,,,,,,,,,,,,,,,gjva-n8zj,,,,,,,,,official,,,,,,,,,,,,,142,3rsu-2ien,,published,,,true,"This dataset is an inventory of the assets on the site. Here you can track the performance of data publishing, metadata maintenance, as well as present an overview of what data exists on the site.",,,data.seattle.gov,,,true,,2017-01-23T19:16Z,,https://data.seattle.gov/resource/n67b-8xtg.json,,,,,2019-03-10T07:35Z,24,,,,filter,n67b-8xtg
https://data.seattle.gov/d/n75x-8k4f,Address Search - Combined Data sets,Seattle Department of Constructions and Inspections,Saf Rabah,,,Daily,http://www.seattle.gov/sdci,,,,,,,,,,,,,,,,,,eudm-snef,,,,,,Construction and Inspections,,,official,,,,,,,,,,,,,84,c87v-5hwh,,published,,,true,All trade permits in progress or that have been issued in Seattle.,,,data.seattle.gov,,,true,,2018-11-19T21:48Z,Public Domain,https://data.seattle.gov/resource/n75x-8k4f.json,,,,,2019-03-13T15:37Z,2,,Permitting,,map,n75x-8k4f
https://data.seattle.gov/d/nayh-xwqw,City Property - Property Management Areas,,MAP_GIS,,,,,,,,,,,,,,,,,,,,,,meq4-irdj,,,,,,,,mailto:mapgis.mapgis@seattle.gov,official,2018-12-20T21:30:10.000Z,https://gisdata.seattle.gov/server/rest/services/COS/COS_PlanningAndLandUse/MapServer/1,public,"-122.4434,47.1727,-121.4326,47.7825",http://data-seattlecitygis.opendata.arcgis.com/datasets/2f155aa664d64744bf8e3209022f8376_1,http://data-seattlecitygis.opendata.arcgis.com/datasets/2f155aa664d64744bf8e3209022f8376_1,City of Seattle GIS Program,,geospatial,2018-12-19T22:20:36.000Z,,John Edwards,13,,,published,,,false,"Property currently owned or leased by the City, aggregated by Property Management Area. Differs from City Property Subject Parcels in that this feature class does not show individual property transactions, whether acquired or disposed.",,,data.seattle.gov,,,true,,2018-12-20T17:24Z,https://hub.arcgis.com/api/v2/datasets/2f155aa664d64744bf8e3209022f8376_1/license,https://data.seattle.gov/resource/nayh-xwqw.json,,,,,2018-12-20T17:24Z,0,"boundaries,city owned,gis,pma,planning,property management,real property,seattle,wa",,,href,nayh-xwqw
https://data.seattle.gov/d/nbsa-ywny,1990 US Census Tracts,,MAP_GIS,,,,,,,,,,,,,,,,,,,,,,meq4-irdj,,,,,,,,mailto:mapgis.mapgis@seattle.gov,official,2018-12-20T21:30:10.000Z,https://gisdata.seattle.gov/server/rest/services/COS/Census_OpenData/MapServer/7,public,"-122.438,47.4955,-122.2361,47.7341",http://data-seattlecitygis.opendata.arcgis.com/datasets/d38095e6284c40cf88f3d2106b1d0ddd_7,http://data-seattlecitygis.opendata.arcgis.com/datasets/d38095e6284c40cf88f3d2106b1d0ddd_7,City of Seattle GIS Program,,geospatial,2012-07-02T20:36:47.000Z,,John Edwards,17,,,published,,,false,"<div>Census Tracts are small, relatively permanent statistical subdivisions 
of a county or equivalent entity that are updated by local participants 
prior to each decennial census as part of the Census Bureau's 
Participant Statistical Areas Program. The Census Bureau delineates 
census tracts in situations where no local participant existed or where 
state, local, or tribal governments declined to participate. The primary
 purpose of census tracts is to provide a stable set of geographic units
 for the presentation of statistical data.
Census tracts generally have a population size between 1,200 and 8,000 
people, with an optimum size of 4,000 people. A census tract usually 
covers a contiguous area; however, the spatial size of census tracts 
varies widely depending on the density of settlement. Census tract 
boundaries are delineated with the intention of being maintained over a 
long time so that statistical comparisons can be made from census to 
census. Census tracts occasionally are split due to population growth or
 merged as a result of substantial population decline. </div>",,,data.seattle.gov,,,true,,2018-11-08T19:23Z,https://hub.arcgis.com/api/v2/datasets/d38095e6284c40cf88f3d2106b1d0ddd_7/license,https://data.seattle.gov/resource/nbsa-ywny.json,,,,,2018-11-08T19:23Z,0,"1990,boundaries,cosgis,census,gis,planning,seattle,seattlecitygis,tract,wa,wm_census_tract90",Land Base,,href,nbsa-ywny
